trade_date,M1_price,M2_price,M3_price,M4_price,M1_M2_spread,M2_M3_spread,M3_M4_spread,M1_M2_spread_change,M2_M3_spread_change,M3_M4_spread_change
2025-01-03,8781.21,8826.84,8860.52,8890.69,-45.63000000000102,-33.68000000000029,-30.170000000000073,0.03235294117647669,-0.022351233671949022,-0.048264984227148866
2025-01-06,8899.9,8946.69,8982.43,9013.38,-46.79000000000087,-35.73999999999978,-30.94999999999891,0.02542187157571396,0.06116389548692025,0.025853496851137914
2025-01-07,8897.6,8945.1,8981.57,9013.09,-47.5,-36.469999999999345,-31.520000000000437,0.015174182517613044,0.02042529378846014,0.01841680129245704
2025-01-08,8925.43,8973.5,9010.15,9040.28,-48.06999999999971,-36.649999999999636,-30.13000000000102,0.011999999999993793,0.004935563476838434,-0.044098984771554495
2025-01-09,8974.19,9021.9,9056.86,9085.56,-47.70999999999913,-34.960000000000946,-28.69999999999891,-0.007489078427305729,-0.04611186903134257,-0.04746100232333428
2025-01-10,8993.3,9038.66,9071.83,9096.96,-45.36000000000058,-33.17000000000007,-25.1299999999992,-0.04925592119049649,-0.051201372997735306,-0.12439024390243358
2025-01-13,8978.84,9032.75,9068.61,9095.54,-53.909999999999854,-35.86000000000058,-26.93000000000029,0.18849206349204506,0.08109737714804055,0.07162753680864098
2025-01-15,9103.88,9138.88,9167.77,9198.59,-35.0,-28.890000000001237,-30.81999999999971,-0.35076980152105186,-0.23732840549097556,0.04829931972789425
2025-01-16,9167.63,9202.76,9230.5,9259.35,-35.13000000000102,-27.73999999999978,-28.850000000000364,0.003714285714314869,-0.039806161301537024,-0.06391953277090734
2025-01-17,9127.46,9162.79,9191.3,9221.01,-35.330000000001746,-28.5099999999984,-29.710000000000946,0.005693139766601796,0.027757750540685855,0.029809358752186155
2025-01-20,9206.33,9241.82,9271.72,9303.73,-35.48999999999978,-29.899999999999636,-32.01000000000022,0.004528729125333308,0.04875482286921473,0.07741501178051835
2025-01-21,9212.3,9248.09,9279.17,9313.34,-35.79000000000087,-31.079999999999927,-34.17000000000007,0.008453085376193048,0.03946488294315409,0.06747891283973262
2025-01-22,9148.41,9184.55,9217.15,9253.09,-36.13999999999942,-32.600000000000364,-35.94000000000051,0.009779267951901094,0.04890604890606309,0.05179982440738762
2025-01-23,9154.34,9191.62,9225.1,9260.05,-37.280000000000655,-33.47999999999956,-34.94999999999891,0.03154399557280718,0.026993865030650044,-0.02754590984979377
2025-01-24,9192.52,9231.02,9265.47,9302.16,-38.5,-34.44999999999891,-36.69000000000051,0.03272532188839383,0.028972520907985633,0.04978540772536921
2025-01-27,9006.56,9045.08,9080.23,9117.86,-38.52000000000044,-35.149999999999636,-37.63000000000102,0.0005194805194919105,0.020319303338192984,0.0256200599618559
2025-01-28,8894.69,8934.87,8970.72,9010.52,-40.18000000000029,-35.849999999998545,-39.80000000000109,0.04309449636552021,0.01991465149356797,0.05766675524847242
2025-01-29,8975.74,9015.75,9051.53,9091.25,-40.01000000000022,-35.780000000000655,-39.719999999999345,-0.0042309606769554975,-0.0019525801951992827,-0.0020100502513000773
2025-01-30,9035.68,9075.9,9111.46,9151.95,-40.219999999999345,-35.55999999999949,-40.4900000000016,0.005248687828021126,-0.006148686417025151,0.019385699899352238
2025-01-31,8953.73,8994.47,9030.32,9072.61,-40.73999999999978,-35.850000000000364,-42.29000000000087,0.012928891098966888,0.008155230596200047,0.04445542109160794
2025-02-03,9002.66,9043.3,9078.96,9121.49,-40.63999999999942,-35.659999999999854,-42.530000000000655,-0.002454590083465047,-0.0052998605300002,0.0056751004965660545
2025-02-04,9048.08,9089.53,9125.08,9167.56,-41.45000000000073,-35.54999999999927,-42.47999999999956,0.019931102362237274,-0.0030846887268811685,-0.0011756407242203837
2025-02-05,9136.11,9177.95,9214.14,9257.49,-41.840000000000146,-36.18999999999869,-43.350000000000364,0.009408926417356023,0.018002812939505786,0.02048022598871957
2025-02-06,9171.36,9213.76,9250.71,9295.22,-42.399999999999636,-36.94999999999891,-44.51000000000022,0.01338432122369726,0.021000276319432132,0.026758938869661852
2025-02-07,9300.85,9342.72,9380.53,9424.7,-41.86999999999898,-37.81000000000131,-44.17000000000007,-0.012500000000015499,0.023274695534571732,-0.007638732869021392
2025-02-10,9341.01,9382.01,9418.45,9461.65,-41.0,-36.44000000000051,-43.19999999999891,-0.020778600429878225,-0.03623380058187653,-0.021960606746686984
2025-02-11,9248.51,9288.85,9325.9,9368.64,-40.340000000000146,-37.04999999999927,-42.73999999999978,-0.016097560975606218,0.016739846322688212,-0.0106481481481282
2025-02-12,9352.52,9388.78,9424.28,9463.89,-36.26000000000022,-35.5,-39.60999999999876,-0.10114030738720658,-0.0418353576248125,-0.07323350491345426
2025-02-13,9434.45,9435.04,9458.81,9488.99,-0.5900000000001455,-23.769999999998618,-30.18000000000029,-0.9837286265857655,-0.3304225352113066,-0.23807119414286204
2025-02-14,9490.43,9438.09,9456.0,9479.62,52.340000000000146,-17.909999999999854,-23.6200000000008,-89.71186440675802,-0.246529238535932,-0.21736249171634947
2025-02-17,9321.0,9347.7,9371.94,9397.45,-26.700000000000728,-24.23999999999978,-25.51000000000022,-1.5101260985861797,0.35343383584589505,0.0800169348009887
2025-02-19,9460.07,9459.94,9466.26,9467.94,0.12999999999919964,-6.319999999999709,-1.680000000000291,-1.0048689138576479,-0.708487084870866,-0.9339882121807322
2025-02-20,9565.1,9560.65,9563.18,9560.49,4.450000000000728,-2.530000000000655,2.6900000000005093,33.23076923098557,-0.5996835443036754,-2.601190476190502
2025-02-21,9551.89,9553.54,9559.0,9560.06,-1.6500000000014552,-5.459999999999127,-1.0599999999994907,-1.3707865168541988,1.1581027667975152,-1.3940520446094014
2025-02-24,9516.49,9505.31,9502.51,9500.14,11.180000000000291,2.7999999999992724,2.3700000000008004,-7.7757575757517765,-1.5128205128204617,-3.235849056605603
2025-02-25,9393.67,9392.84,9403.24,9412.07,0.8299999999999272,-10.399999999999636,-8.829999999999927,-0.925760286225411,-4.71428571428655,-4.725738396623184
2025-02-26,9476.02,9464.26,9466.41,9467.89,11.760000000000218,-2.149999999999636,-1.4799999999995634,13.168674698796686,-0.7932692307692585,-0.8323895809740005
2025-02-27,9402.37,9394.35,9398.15,9396.21,8.020000000000437,-3.7999999999992724,1.9400000000005093,-0.3180272108843293,0.767441860465077,-2.3108108108115415
2025-02-28,9359.06,9354.41,9362.23,9366.42,4.649999999999636,-7.819999999999709,-4.190000000000509,-0.4201995012469597,1.0578947368424227,-3.1597938144326854
2025-03-03,9415.02,9413.83,9421.48,9424.55,1.1900000000005093,-7.649999999999636,-3.069999999999709,-0.7440860215052467,-0.021739130434792697,-0.26730310262545687
2025-03-04,9345.62,9342.82,9345.93,9344.44,2.8000000000010914,-3.110000000000582,1.4899999999997817,1.3529411764704982,-0.5934640522874863,-1.4853420195439488
2025-03-05,9603.33,9594.94,9589.49,9585.6,8.389999999999418,5.450000000000728,3.889999999999418,1.9964285714271957,-2.752411575562607,1.610738255033549
2025-03-06,9759.77,9752.4,9742.28,9732.11,7.3700000000008,10.119999999998981,10.170000000000073,-0.12157330154930734,0.8568807339445192,1.61439588688987
2025-03-07,9619.4,9619.47,9618.56,9614.17,-0.06999999999970896,0.9099999999998545,4.389999999999418,-1.0094979647218048,-0.9100790513834045,-0.5683382497542393
2025-03-10,9520.79,9529.08,9531.44,9529.19,-8.289999999999054,-2.360000000000582,2.25,117.42857142905031,-3.593406593407648,-0.4874715261958318
2025-03-11,9648.13,9662.17,9664.94,9663.49,-14.040000000000873,-2.7700000000004366,1.4500000000007276,0.6936067551269571,0.17372881355921743,-0.3555555555552322
2025-03-12,9759.35,9776.42,9777.48,9768.79,-17.06999999999971,-1.0599999999994907,8.68999999999869,0.21581196581186957,-0.6173285198558398,4.993103448271952
2025-03-13,9753.19,9775.59,9785.49,9784.48,-22.399999999999636,-9.899999999999636,1.0100000000002183,0.3122437024018756,8.339622641513579,-0.8837744533946639
2025-03-14,9732.96,9761.94,9777.81,9783.7,-28.980000000001382,-15.869999999998981,-5.890000000001237,0.2937500000000828,0.6030303030302591,-6.831683168316796
2025-03-17,9799.28,9837.62,9856.46,9861.62,-38.340000000000146,-18.839999999998327,-5.1600000000016735,0.3229813664595693,0.18714555765592533,-0.12393887945660609
2025-03-19,9980.63,9988.69,9992.04,9989.91,-8.06000000000131,-3.350000000000364,2.1300000000010186,-0.7897756911841085,-0.7384855581576505,-1.3641025641027156
2025-03-20,9917.86,9932.81,9942.38,9941.06,-14.949999999998909,-9.569999999999709,1.319999999999709,0.8548387096769825,1.8567164179100506,-0.3802816901412781
2025-03-21,9842.15,9857.51,9861.42,9860.55,-15.360000000000582,-3.9099999999998545,0.8700000000008004,0.027424749163993623,-0.5914315569488011,-0.3409090909083392
2025-03-24,9946.45,9959.7,9964.5,9957.68,-13.25,-4.799999999999272,6.819999999999709,-0.13736979166669938,0.22762148337581878,6.8390804597625685
2025-03-25,10118.42,10122.37,10122.49,10112.43,-3.9500000000007276,-0.11999999999898137,10.05999999999949,-0.7018867924527753,-0.9750000000002085,0.47507331378297946
2025-03-26,9909.92,9921.97,9930.96,9929.18,-12.049999999999272,-8.989999999999782,1.7799999999988358,2.050632911391659,73.91666666730079,-0.8230616302187946
2025-03-27,9822.81,9841.26,9849.78,9849.64,-18.450000000000728,-8.520000000000437,0.1400000000012369,0.5311203319503603,-0.0522803114571031,-0.9213483146059952
2025-03-28,9771.69,9787.52,9796.39,9797.98,-15.829999999999927,-8.869999999998981,-1.5900000000001455,-0.14200542005423833,0.04107981220639978,-12.357142857043556
2025-03-31,9679.23,9696.47,9707.3,9711.95,-17.23999999999978,-10.829999999999927,-4.650000000001455,0.08907138344913834,0.22096956031580284,1.92452830188744
2025-04-01,9668.13,9682.28,9691.68,9694.41,-14.150000000001455,-9.399999999999636,-2.7299999999995634,-0.179234338747005,-0.13204062788553095,-0.4129032258067292
2025-04-02,9671.37,9687.96,9698.88,9702.85,-16.589999999998327,-10.920000000000073,-3.970000000001164,0.17243816254393085,0.1617021276596271,0.4542124542131132
2025-04-03,9331.27,9350.51,9363.29,9369.71,-19.23999999999978,-12.780000000000655,-6.419999999998254,0.15973477998804841,0.17032967032972257,0.6171284634751564
2025-04-04,8725.91,8754.26,8773.0,8782.63,-28.350000000000364,-18.73999999999978,-9.6299999999992,0.47349272349275906,0.46635367762119095,0.5000000000002833
2025-04-07,8698.42,8713.17,8729.21,8732.16,-14.75,-16.039999999999054,-2.9500000000007276,-0.479717813051153,-0.14407684098189755,-0.6936656282449665
2025-04-08,8627.35,8643.46,8654.09,8655.86,-16.109999999998763,-10.630000000001019,-1.7700000000004366,0.09220338983042464,-0.33728179551111936,-0.4
2025-04-09,8577.37,8597.11,8610.29,8614.08,-19.73999999999978,-13.180000000000291,-3.789999999999054,0.22532588454384217,0.23988711194722745,1.141242937852045
2025-04-10,9004.95,9002.22,8994.67,8988.4,2.7300000000013824,7.549999999999272,6.270000000000437,-1.138297872340497,-1.572837632776867,-2.654353562005805
2025-04-11,9193.38,9173.12,9164.79,9153.5,20.2599999999984,8.329999999999927,11.290000000000873,6.421245421241077,0.10331125827824228,0.8006379585327092
2025-04-14,9156.99,9183.21,9188.0,9186.6,-26.219999999999345,-4.790000000000873,1.3999999999996362,-2.2941757156960225,-1.5750300120049117,-0.8759964570416716
2025-04-16,9199.59,9204.8,9203.5,9206.04,-5.209999999999127,1.2999999999992724,-2.540000000000873,-0.8012967200610505,-1.1737967914437208,-6.521739130425327
2025-04-17,9192.45,9196.26,9191.68,9193.0,-3.8099999999994907,4.579999999999927,-1.319999999999709,-0.26871401151628993,2.523076923078839,-0.4803149606302145
2025-04-22,9386.7,9384.14,9374.42,9368.39,2.5600000000013097,9.719999999999345,6.030000000000655,-1.671916010499121,1.1222707423579692,-5.568181818183321
2025-04-23,9396.21,9396.31,9387.26,9381.38,-0.1000000000003638,9.049999999999272,5.880000000001019,-1.0390625000001221,-0.06893004115227552,-0.0248756218904842
2025-04-24,9417.23,9414.43,9400.98,9390.5,2.7999999999992724,13.450000000000728,10.479999999999563,-28.99999999989086,0.48618784530406733,0.782312925169685
2025-04-25,9398.41,9398.7,9382.3,9371.88,-0.2900000000008731,16.400000000001455,10.420000000000073,-1.1035714285717673,0.2193308550186297,-0.005725190839646288
2025-04-28,9430.1,9422.53,9394.46,9374.81,7.569999999999709,28.070000000001528,19.649999999999636,-27.103448275782476,0.7115853658535998,0.8857965451055181
2025-04-29,9453.97,9453.74,9444.94,9437.55,0.22999999999956344,8.799999999999272,7.390000000001237,-0.9696169088507831,-0.6864980406127967,-0.6239185750635433
2025-04-30,9141.95,9142.77,9131.95,9122.19,-0.819999999999709,10.819999999999709,9.760000000000218,-4.565217391309849,0.2295454545455231,0.3207036535857355
2025-05-01,9251.11,9240.64,9223.15,9203.06,10.470000000001164,17.48999999999978,20.090000000000146,-13.768292682932781,0.6164510166358828,1.0584016393442313
2025-05-02,9400.69,9391.31,9379.83,9362.96,9.380000000001019,11.479999999999563,16.8700000000008,-0.10410697230181698,-0.34362492853060567,-0.16027874564456557
2025-05-06,9575.95,9567.24,9553.74,9534.76,8.710000000000946,13.5,18.979999999999563,-0.0714285714285714,0.17595818815335473,0.1250740960283736
2025-05-07,9454.38,9444.73,9433.34,9416.36,9.649999999999636,11.389999999999418,16.979999999999563,0.10792192881728901,-0.15629629629633945,-0.10537407797682008
2025-05-08,9482.76,9463.77,9448.38,9427.28,18.98999999999978,15.390000000001237,21.099999999998545,0.9678756476684454,0.3511852502196684,0.24263839811537613
2025-05-09,9495.84,9478.43,9463.73,9442.51,17.409999999999854,14.700000000000728,21.219999999999345,-0.08320168509741677,-0.0448343079922322,0.005687203791507445
2025-05-12,9550.0,9543.95,9532.72,9517.95,6.049999999999272,11.230000000001382,14.769999999998618,-0.652498564043692,-0.2360544217686512,-0.3039585296890164
2025-05-13,9624.54,9627.4,9614.54,9595.63,-2.859999999998763,12.859999999998763,18.910000000001673,-1.4727272727271252,0.14514692787152095,0.2802979011512148
2025-05-14,9626.35,9632.47,9621.92,9603.92,-6.119999999998981,10.549999999999272,18.0,1.1398601398607093,-0.1796267496111752,-0.048122686409391435
2025-05-15,9618.34,9612.13,9594.86,9574.09,6.210000000000946,17.269999999998618,20.770000000000437,-2.0147058823532644,0.6369668246445317,0.15388888888891317
2025-05-16,9479.43,9487.47,9466.7,9445.21,-8.039999999999054,20.769999999998618,21.4900000000016,-2.2946859903378147,0.202663578459773,0.034665382763656716
2025-05-19,9539.02,9561.1,9544.3,9521.76,-22.079999999999927,16.80000000000109,22.539999999999054,1.7462686567167318,-0.19114106884919546,0.04885993485329809
2025-05-21,9572.82,9562.19,9542.78,9524.79,10.6299999999992,19.409999999999854,17.98999999999978,-1.4814311594202552,0.8363292336802639,-0.10319042871384654
2025-05-22,9535.65,9528.55,9512.54,9494.81,7.100000000000364,16.0099999999984,17.730000000001382,-0.33207902163679226,-0.17516743946427005,-0.01445247359635371
2025-05-23,9661.5,9646.3,9623.4,9603.54,15.200000000000728,22.899999999999636,19.859999999998763,1.140845070422528,0.43035602748294344,0.12013536379002909
2025-05-27,9654.98,9636.38,9611.63,9590.66,18.600000000000364,24.75,20.969999999999345,0.22368421052628107,0.08078602620089059,0.05589123867072776
2025-05-28,9620.23,9603.96,9580.24,9559.6,16.270000000000437,23.719999999999345,20.639999999999418,-0.12526881720429472,-0.041616161616188085,-0.015736766809725244
2025-05-29,9620.59,9605.59,9582.79,9563.96,15.0,22.799999999999272,18.830000000001746,-0.07805777504612188,-0.038785834738621294,-0.08769379844950209
2025-05-30,9553.83,9537.43,9513.23,9493.06,16.399999999999636,24.200000000000728,20.170000000000073,0.09333333333330907,0.06140350877199552,0.0711630377056931
2025-06-02,9675.57,9659.58,9632.82,9611.49,15.989999999999782,26.76000000000022,21.329999999999927,-0.024999999999991696,0.10578512396691786,0.0575111551809544
2025-06-03,9693.25,9674.98,9650.13,9629.29,18.270000000000437,24.850000000000364,20.839999999998327,0.14258911819891718,-0.07137518684603283,-0.022972339428110722
2025-06-04,9674.5,9658.24,9636.84,9617.38,16.26000000000022,21.399999999999636,19.460000000000946,-0.11001642036125725,-0.1388329979879548,-0.06621880998068574
2025-06-05,9820.41,9789.14,9761.08,9734.17,31.270000000000437,28.05999999999949,26.909999999999854,0.9231242312423134,0.31121495327102644,0.3828365878724844
2025-06-06,9760.22,9731.17,9712.23,9690.06,29.049999999999272,18.94000000000051,22.170000000000073,-0.07099456347940947,-0.32501781895934234,-0.17614269788182113
2025-06-09,9885.51,9837.32,9814.2,9789.13,48.19000000000051,23.11999999999898,25.070000000001528,0.6588640275387854,0.2206969376979071,0.13080739738391722
2025-06-10,9841.49,9801.18,9777.76,9753.03,40.30999999999949,23.420000000000073,24.729999999999563,-0.16351940236565543,0.012975778546760575,-0.01356202632636394
2025-06-11,9707.0,9681.15,9663.92,9645.3,25.850000000000364,17.229999999999563,18.6200000000008,-0.35871992061521485,-0.2643040136635564,-0.24706833805090456
2025-06-12,9785.51,9745.4,9722.75,9698.95,40.11000000000058,22.649999999999636,23.799999999999272,0.5516441005802715,0.31456761462566507,0.2781954887217104
2025-06-13,9719.25,9686.38,9664.38,9641.31,32.8700000000008,22.0,23.06999999999971,-0.1805036150585808,-0.02869757174391374,-0.030672268907545597
2025-06-16,9798.59,9747.28,9724.68,9701.0,51.30999999999949,22.600000000000364,23.68000000000029,0.5609978703984861,0.02727272727274377,0.026441265713072815
2025-06-18,9687.97,9674.97,9662.22,9650.38,13.0,12.75,11.840000000000146,-0.7466380822451739,-0.4910179640718785,-0.529037390612553
2025-06-19,9665.28,9644.98,9625.01,9611.3,20.30000000000109,19.969999999999345,13.710000000000946,0.5615384615385455,0.5662745098038702,0.15793918918925476
2025-06-20,9698.62,9671.19,9647.18,9629.74,27.43000000000029,24.01000000000022,17.44000000000051,0.3512315270935378,0.20230345518282444,0.27206418672496757
2025-06-23,9744.15,9708.36,9681.08,9664.36,35.789999999999054,27.280000000000655,16.719999999999345,0.3047757929274033,0.13619325281134564,-0.04128440366979036
2025-06-24,9730.1,9703.41,9680.18,9665.14,26.69000000000051,23.229999999999563,15.040000000000873,-0.25426096675045506,-0.14846041055722115,-0.10047846889943413
2025-06-25,9776.19,9750.12,9727.13,9709.48,26.06999999999971,22.9900000000016,17.649999999999636,-0.023229674035248782,-0.010331467929314164,0.1735372340424608
2025-06-26,9988.47,9946.27,9918.42,9896.08,42.19999999999891,27.850000000000364,22.340000000000146,0.6187188339086835,0.2113962592430807,0.2657223796034338
2025-06-27,9957.72,9917.73,9892.72,9874.36,39.98999999999978,25.01000000000022,18.359999999998763,-0.05236966824642619,-0.1019748653500937,-0.17815577439576347
2025-06-30,9945.23,9906.38,9882.68,9865.44,38.850000000000364,23.69999999999891,17.23999999999978,-0.02850712678168099,-0.05237904838069962,-0.06100217864918611
2025-07-01,9997.29,9962.55,9945.03,9930.09,34.7400000000016,17.519999999998618,14.94000000000051,-0.105791505791473,-0.26075949367091034,-0.13341067285378783
2025-07-02,10070.1,10038.46,10023.0,10009.82,31.640000000001237,15.459999999999127,13.180000000000291,-0.08923431203224585,-0.11757990867577928,-0.11780455153950187
2025-07-03,10010.67,9977.38,9963.0,9951.31,33.29000000000087,14.3799999999992,11.69000000000051,0.05214917825535936,-0.06985769728331104,-0.11305007587251503
2025-07-04,9923.29,9887.3,9873.62,9861.73,35.9900000000016,13.679999999998472,11.890000000001237,0.08110543706820827,-0.0486787204451159,0.017108639863192332
